id_client;sexe;metier;employeur;Enfants;enfant_conduite_accompagne;Valeur résidence principale par tranches;Revenus par tranches;formation;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
671423077;F;agent arboricole;Bègue;NON;0; 0k-300k;20k-40k;Masters;Private;Pickup;no;0;;Highly Urban/ Urban;31/03/2022 03:07;complet;dev_express;278,49
413358029;M;ingénieur électronicien électronicienne des systèmes de la sécurité aérienne (IESSA);Letellier Lecomte S.A.;NON;0; 0k-300k;-20k;<High School;Private;Pickup;no;1;1.0;Highly Urban/ Urban;11/05/2022 06:47;complet;dev_integral;336,95
993108634;F;metteur en scène;Garnier;OUI;0; 0k-300k;-20k;<High School;Private;z_SUV;no;7;1.0;Highly Urban/ Urban;24/03/2022 15:19;complet;dev_integral;332,19
597271892;M;agronome;Lelièvre;NON;0; 0k-300k;-20k;z_High School;Private;Pickup;no;6;1.0;Highly Urban/ Urban;29/03/2022 12:51;complet;dev_express;262,21
617024306;F;designer d'interaction;Raymond;OUI;0; 0k-300k;Pas de revenus;<High School;Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;02/01/2022 23:38;complet;dev_integral;312,99
952827285;M;collaborateur de notaire de notaire;Ferreira Faivre et Fils;OUI;1; 0k-300k;20k-40k;z_High School;Commercial;Pickup;yes;5;1.0;Highly Urban/ Urban;29/05/2022 03:14;complet;dev_integral;327,81
738770352;M;ingénieur brevets;Leroux S.A.S.;NON;0; 0k-300k;70k-100k;Masters;Private;Van;no;11;16.0;Highly Urban/ Urban;18/04/2022 23:11;complet;dev_integral;328,43
48190781;M;microtechnicien;Leroy SARL;NON;0; 0k-300k;-20k;z_High School;Private;Minivan;no;2;1.0;z_Highly Rural/ Rural;17/04/2022 11:37;complet;dev_integral;308,61
797568231;M;chef de cultures légumières;Coulon Leduc S.A.;NON;0;Non connue;70k-100k;Bachelors;Commercial;Minivan;yes;6;7.0;Highly Urban/ Urban;08/03/2022 08:49;complet;dev_integral;327,04
596152711;F;accompagnateur en moyenne montagne;Lefèvre;NON;0;Non connue;70k-100k;Masters;Private;Sports Car;no;0;12.0;Highly Urban/ Urban;28/04/2022 19:59;complet;dev_express;279,62
964114982;M;orthodontiste;Barthelemy SARL;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;z_SUV;no;1;7.0;z_Highly Rural/ Rural;05/04/2022 14:33;complet;dev_premium;468,07
8467576;M;hydrologue;Mendès;OUI;2; 0k-300k;20k-40k;<High School;Commercial;Minivan;no;0;5.0;Highly Urban/ Urban;30/03/2022 17:39;complet;dev_premium;517,59
233385530;F;auteur-compositeur interprète interprète;Girard SARL;NON;0; 0k-300k;40k-70k;z_High School;Private;Minivan;no;2;1.0;Highly Urban/ Urban;09/04/2022 15:27;complet;dev_integral;305,85
299673154;F;consultant en validation;Lefort;NON;0;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;no;6;18.0;Highly Urban/ Urban;06/05/2022 19:05;complet;dev_express;276,68
40478781;F;agent de développement des énergies renouvelables;Bailly;OUI;1; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;4;11.0;z_Highly Rural/ Rural;29/04/2022 01:23;complet;dev_integral;332,02
460636426;F;géomètre-topographe;Lelièvre;NON;0; 0k-300k;20k-40k;z_High School;Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;03/01/2022 09:08;complet;dev_express;263,56
950870120;M;ingénieur études et développement en logiciels de simulation;Duhamel;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Panel Truck;yes;1;4.0;z_Highly Rural/ Rural;09/05/2022 02:38;complet;dev_vip;990,87
333567382;F;assistant en architecture;Teixeira Blin S.A.R.L.;NON;0; 0k-300k;Pas de revenus;Bachelors;Commercial;Pickup;yes;0;17.0;Highly Urban/ Urban;22/01/2022 15:35;complet;dev_integral;283,1
197692132;F;coloriste;Dupuis Traore SA;NON;0; 0k-300k;20k-40k;PhD;Private;Minivan;no;0;15.0;Highly Urban/ Urban;29/04/2022 09:35;complet;dev_express;251,78
252778951;F;biostatisticien;Martinez;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Panel Truck;yes;5;;Highly Urban/ Urban;24/02/2022 09:29;complet;dev_integral;317,55
341162899;F;directeur d'hôtel;Dupont;NON;0; 0k-300k;-20k;z_High School;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;01/04/2022 04:04;complet;dev_express;260,14
624914462;F;responsable assurance qualité;Michaud Rolland S.A.S.;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Pickup;no;3;13.0;Highly Urban/ Urban;12/02/2022 03:31;complet;dev_express;257,05
547910569;F;coffreur-boiseur;Dupont;OUI;0; 0k-300k;40k-70k;z_High School;Private;Van;yes;0;12.0;Highly Urban/ Urban;19/04/2022 19:52;complet;dev_integral;314,58
69005880;M;analyste de crédit;Chauvet De Sousa SARL;OUI;0;Non connue;-20k;z_High School;Commercial;z_SUV;no;2;6.0;Highly Urban/ Urban;06/02/2022 22:10;complet;dev_premium;403,76
100830732;F;visiteur médical médicale;Aubert;OUI;0; 0k-300k;-20k;Bachelors;Private;Sports Car;no;0;9.0;Highly Urban/ Urban;07/01/2022 04:46;complet;dev_integral;286,7
923020250;F;enseignant de la conduite automobile et de la sécurité routière;Laporte Merle S.A.R.L.;NON;0; 0k-300k;-20k;z_High School;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;19/03/2022 01:46;complet;dev_premium;372,86
1860885;F;guichetier;Gilbert Labbé SARL;NON;0;300k-600k;Pas de revenus;PhD;Private;Pickup;no;0;;Highly Urban/ Urban;10/03/2022 21:24;complet;dev_integral;312,17
932686219;F;assistant en ressources humaines;Reynaud;NON;0; 0k-300k;20k-40k;Masters;Commercial;Pickup;yes;0;19.0;Highly Urban/ Urban;08/05/2022 21:30;complet;dev_integral;330,35
736860175;F;statisticien;Leleu et Fils;OUI;0; 0k-300k;40k-70k;Bachelors;Commercial;z_SUV;no;0;7.0;Highly Urban/ Urban;09/03/2022 21:30;complet;dev_express;277,86
278169212;M;auditeur qualité;Lévêque Roche SA;NON;0; 0k-300k;-20k;PhD;Private;z_SUV;no;2;15.0;Highly Urban/ Urban;20/04/2022 18:29;complet;dev_express;262,75
652872436;F;libraire;Wagner S.A.S.;NON;0; 0k-300k;Pas de revenus;z_High School;Commercial;Pickup;yes;3;1.0;Highly Urban/ Urban;05/04/2022 00:30;complet;dev_integral;309,76
353028480;M;écrivain;Da Costa;OUI;0; 0k-300k;70k-100k;Masters;Private;z_SUV;no;4;9.0;Highly Urban/ Urban;20/05/2022 14:23;complet;dev_integral;286,59
743964218;M;archéologue;Lefebvre Renard S.A.;OUI;0; 0k-300k;-20k;<High School;Private;z_SUV;no;1;6.0;Highly Urban/ Urban;03/03/2022 09:25;complet;dev_integral;281,18
492542727;F;halieute;Sanchez;OUI;1; 0k-300k;-20k;<High School;Private;z_SUV;no;2;1.0;Highly Urban/ Urban;12/03/2022 08:44;complet;dev_express;279,9
699416315;F;expert automobile;Le Goff S.A.S.;OUI;0; 0k-300k;40k-70k;Masters;Private;Sports Car;no;0;12.0;Highly Urban/ Urban;06/01/2022 12:56;complet;dev_express;250,4
247903379;M;animateur nature nature;Blin;NON;0; 0k-300k;Pas de revenus;<High School;Commercial;Pickup;yes;7;4.0;Highly Urban/ Urban;17/01/2022 08:56;complet;dev_express;273,39
431950127;F;auditeur qualité;Brun;OUI;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;1;8.0;Highly Urban/ Urban;04/03/2022 00:51;complet;dev_integral;313,04
598425831;F;ingénieur technico-commercial technico-commerciale;Ramos;NON;0;300k-600k;Pas de revenus;Masters;Private;z_SUV;no;0;20.0;Highly Urban/ Urban;28/02/2022 08:01;complet;dev_premium;494,82
45380209;M;responsable du soutien logistique intégré;Monnier;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Van;no;0;4.0;Highly Urban/ Urban;22/03/2022 17:53;complet;dev_express;251,72
504971762;F;responsable du service après-vente;Delorme Dubois S.A.R.L.;OUI;0; 0k-300k;40k-70k;z_High School;Commercial;Minivan;no;0;10.0;Highly Urban/ Urban;09/05/2022 14:13;complet;dev_express;264,01
423647201;F;gendarme;Leroy SA;NON;0; 0k-300k;70k-100k;PhD;Commercial;Pickup;no;0;;Highly Urban/ Urban;11/03/2022 14:38;complet;dev_integral;286,08
898631869;F;déclarant en douane;Martin S.A.;NON;0; 0k-300k;70k-100k;z_High School;Commercial;Van;yes;5;1.0;Highly Urban/ Urban;19/02/2022 23:44;complet;dev_integral;315,16
141445656;F;secrétaire d'édition;Cousin David S.A.;OUI;0; 0k-300k;-20k;Bachelors;Private;Sports Car;no;2;8.0;Highly Urban/ Urban;28/04/2022 20:05;complet;dev_premium;462,31
937542593;M;technicien d'essais;Pereira S.A.R.L.;NON;0;300k-600k;Pas de revenus;Masters;Private;Pickup;yes;0;1.0;Highly Urban/ Urban;01/03/2022 15:58;complet;dev_integral;291,06
592859964;M;accompagnant éducatif et social éducative et sociale;Imbert;OUI;2;300k-600k;70k-100k;Bachelors;Private;Minivan;yes;1;1.0;Highly Urban/ Urban;17/01/2022 02:58;complet;dev_integral;289,12
627828331;M;ingénieur technico-commercial technico-commerciale en informatique;Coulon Pons SARL;NON;0; 0k-300k;-20k;Bachelors;Private;z_SUV;no;0;9.0;z_Highly Rural/ Rural;12/03/2022 07:57;complet;dev_premium;397,59
459294600;M;monteur-câbleur;Robin Maréchal SARL;NON;0; 0k-300k;70k-100k;Bachelors;Private;Sports Car;no;1;5.0;Highly Urban/ Urban;14/04/2022 03:21;complet;dev_express;265,08
736971720;M;conseiller en voyages;Morin;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;17/02/2022 11:06;complet;dev_express;253,09
86772573;F;déclarant en douane;François;NON;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;no;2;11.0;Highly Urban/ Urban;19/04/2022 19:04;complet;dev_integral;281,06
857236178;M;avocat;Lucas;OUI;1; 0k-300k;-20k;<High School;Commercial;Pickup;no;0;5.0;z_Highly Rural/ Rural;18/05/2022 10:53;complet;dev_integral;289,84
684927392;M;électromécanicien en remontées mécaniques;David;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Pickup;yes;1;12.0;z_Highly Rural/ Rural;13/03/2022 05:28;complet;dev_express;284,8
493194995;F;plâtrier;Lemoine François S.A.R.L.;OUI;1; 0k-300k;Pas de revenus;Masters;Commercial;Van;yes;0;;Highly Urban/ Urban;11/05/2022 14:01;complet;dev_express;284,12
634343179;F;façonnier des industries graphiques;Roussel Wagner S.A.;NON;0; 0k-300k;70k-100k;Masters;Commercial;Panel Truck;no;1;;Highly Urban/ Urban;11/01/2022 02:15;complet;dev_premium;457,31
231434550;F;technicien radioprotection;Arnaud SA;NON;0; 0k-300k;20k-40k;<High School;Private;z_SUV;no;2;6.0;Highly Urban/ Urban;09/05/2022 11:12;complet;dev_integral;320,19
668800586;F;web-ergonome;Blanc SA;OUI;3; 0k-300k;-20k;<High School;Commercial;Minivan;no;6;1.0;Highly Urban/ Urban;04/01/2022 12:36;complet;dev_integral;321,29
31882806;F;conseiller en insertion sociale et professionnelle;Dupré;OUI;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;7;6.0;Highly Urban/ Urban;30/05/2022 20:12;complet;dev_express;257,35
207041439;M;aide-chimiste;Benard;NON;0; 0k-300k;70k-100k;<High School;Private;Minivan;yes;1;9.0;Highly Urban/ Urban;06/03/2022 00:29;complet;dev_express;258,32
61087160;M;formateur en informatique;Tanguy;OUI;0; 0k-300k;20k-40k;z_High School;Private;z_SUV;no;7;4.0;Highly Urban/ Urban;19/01/2022 12:12;complet;dev_premium;487,49
218098391;F;credit manager;Mahe;OUI;0; 0k-300k;40k-70k;Masters;Private;Pickup;no;2;9.0;Highly Urban/ Urban;20/04/2022 02:39;complet;dev_integral;332,47
960646647;M;conseiller en insertion sociale et professionnelle;Lemaire;NON;0; 0k-300k;-20k;<High School;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;24/05/2022 17:45;complet;dev_express;261,61
908029467;F;infirmier humanitaire;Brunet S.A.;OUI;0; 0k-300k;-20k;<High School;Private;z_SUV;no;8;1.0;Highly Urban/ Urban;26/03/2022 13:13;complet;dev_express;279,84
831157828;F;microbiologiste;Pineau;NON;0; 0k-300k;-20k;<High School;Private;z_SUV;no;1;8.0;Highly Urban/ Urban;23/03/2022 14:10;complet;dev_integral;308,28
100208113;M;chef de projet éolien;Delattre Besson SARL;NON;0; 0k-300k;Pas de revenus;Masters;Commercial;Panel Truck;yes;0;18.0;Highly Urban/ Urban;12/04/2022 00:22;complet;dev_integral;283,25
909479253;M;chargé d'études ressources humaines;Gay;NON;0;300k-600k;Pas de revenus;PhD;Private;Minivan;no;0;11.0;Highly Urban/ Urban;15/04/2022 13:43;complet;dev_integral;311,44
603971301;F;ingénieur chimiste en développement analytique;Barbier et Fils;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Pickup;yes;1;6.0;Highly Urban/ Urban;20/04/2022 01:02;complet;dev_express;254,57
204546735;F;enseignant spécialisé spécialisée;Huet S.A.S.;NON;0; 0k-300k;20k-40k;<High School;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;02/05/2022 23:12;complet;dev_integral;318,83
968439150;F;gestionnaire de contrats informatiques;Richard Maréchal S.A.;OUI;0;Non connue;-20k;z_High School;Private;Van;yes;6;1.0;Highly Urban/ Urban;21/05/2022 08:38;complet;dev_express;270,25
128902374;F;designer industriel industrielle;Delaunay S.A.S.;OUI;0; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;0;;Highly Urban/ Urban;01/03/2022 18:29;complet;dev_express;280,86
602229598;F;formateur d'adultes;Ruiz SARL;OUI;2; 0k-300k;40k-70k;Masters;Private;Minivan;no;3;7.0;Highly Urban/ Urban;10/05/2022 11:14;complet;dev_premium;474,7
779624178;F;technicien chimiste;Didier;NON;0;300k-600k;Pas de revenus;Masters;Private;Sports Car;no;1;10.0;Highly Urban/ Urban;06/03/2022 05:10;complet;dev_integral;314,87
578135332;F;expert en assurances;Barbe;NON;0; 0k-300k;-20k;<High School;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;26/05/2022 01:21;complet;dev_integral;298,09
844879272;F;orthophoniste;Rivière;OUI;1; 0k-300k;20k-40k;<High School;Private;Sports Car;no;1;1.0;Highly Urban/ Urban;25/04/2022 09:36;complet;dev_integral;292,34
922967381;M;moniteur d'activités équestres;Marty SA;NON;0; 0k-300k;20k-40k;z_High School;Commercial;z_SUV;no;0;1.0;z_Highly Rural/ Rural;29/05/2022 19:59;complet;dev_premium;325,92
826845293;M;professeur de mathématiques ou de physique-chimie;Da Costa;OUI;0; 0k-300k;20k-40k;z_High School;Private;Sports Car;no;5;10.0;Highly Urban/ Urban;03/02/2022 15:04;complet;dev_express;260,98
462892636;M;avocat;Bernard SA;OUI;0; 0k-300k;20k-40k;z_High School;Commercial;Minivan;no;0;8.0;Highly Urban/ Urban;16/05/2022 00:02;complet;dev_express;273,65
195722546;F;professeur dans l'enseignement agricole;Lombard;OUI;1; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;1;10.0;Highly Urban/ Urban;15/05/2022 09:25;complet;dev_express;269,08
335375976;M;médiateur scientifique;Da Silva;OUI;0; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;2;6.0;Highly Urban/ Urban;28/05/2022 03:24;complet;dev_express;266,44
911685716;F;traffic manager;Delmas S.A.S.;NON;0; 0k-300k;-20k;z_High School;Commercial;Pickup;yes;2;11.0;z_Highly Rural/ Rural;27/03/2022 17:26;complet;dev_integral;283,43
59670547;M;diagnostiqueur immobilier;Gonzalez;NON;0; 0k-300k;20k-40k;z_High School;Private;z_SUV;no;4;1.0;Highly Urban/ Urban;03/02/2022 09:48;complet;dev_integral;334,71
631212058;F;mécanicien-réparateur en matériel agricole;Le Roux;NON;0;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;yes;4;8.0;Highly Urban/ Urban;06/05/2022 15:53;complet;dev_premium;527,56
640880824;F;traducteur-interprète;Bertin Couturier S.A.R.L.;NON;0; 0k-300k;20k-40k;<High School;Private;Minivan;no;3;;z_Highly Rural/ Rural;12/05/2022 06:56;complet;dev_premium;386,65
705448628;F;gestionnaire de contrats d'assurance;Auger S.A.R.L.;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Van;yes;1;13.0;Highly Urban/ Urban;15/01/2022 18:39;complet;dev_integral;297,77
155093200;M;biostatisticien;Brunet SARL;OUI;2; 0k-300k;-20k;<High School;Commercial;Pickup;yes;1;1.0;Highly Urban/ Urban;24/01/2022 13:18;complet;dev_integral;332,21
715183798;M;chef de rayon;Dufour;NON;0; 0k-300k;Pas de revenus;PhD;Private;Pickup;no;0;19.0;Highly Urban/ Urban;17/03/2022 06:56;complet;dev_integral;327,59
45398288;M;décorateur;Marin;NON;0;Non connue;-20k;PhD;Private;z_SUV;no;1;9.0;z_Highly Rural/ Rural;29/03/2022 02:50;complet;dev_integral;302,86
173124759;M;affûteur;Valette et Fils;NON;0; 0k-300k;40k-70k;Masters;Private;Pickup;yes;0;;Highly Urban/ Urban;10/05/2022 07:12;complet;dev_express;273,02
423712104;F;régisseur de spectacles;Gallet Durand S.A.;NON;0; 0k-300k;Pas de revenus;PhD;Private;Minivan;no;0;15.0;Highly Urban/ Urban;14/03/2022 05:41;complet;dev_express;263,93
102863719;F;responsable des ouvrages hydroélectriques;Fontaine;NON;0; 0k-300k;20k-40k;z_High School;Private;Pickup;no;0;10.0;z_Highly Rural/ Rural;31/05/2022 13:57;complet;dev_premium;522,24
356334131;F;administrateur de spectacle;Perrin Duhamel SA;NON;0;300k-600k;Pas de revenus;Bachelors;Private;z_SUV;no;0;7.0;Highly Urban/ Urban;10/05/2022 23:39;complet;dev_integral;332,65
937573684;F;verrier au chalumeau;Delmas Boyer SA;OUI;0; 0k-300k;20k-40k;z_High School;Commercial;Pickup;no;0;1.0;Highly Urban/ Urban;14/05/2022 00:58;complet;dev_express;253,61
361438642;F;secrétaire administratif;Nicolas SA;NON;0; 0k-300k;Pas de revenus;Bachelors;Commercial;Van;no;2;12.0;Highly Urban/ Urban;07/05/2022 14:05;complet;dev_express;252,16
10755990;F;technicien en automatismes;Rousset;NON;0; 0k-300k;40k-70k;<High School;Private;Pickup;yes;1;1.0;z_Highly Rural/ Rural;17/05/2022 22:41;complet;dev_integral;329,41
609374475;M;psychanalyste;Bourdon S.A.;NON;0; 0k-300k;-20k;z_High School;Commercial;Minivan;yes;0;8.0;Highly Urban/ Urban;17/03/2022 06:05;complet;dev_integral;298,3
102262070;F;technicien de fabrication de mobilier et de menuiserie;Albert et Fils;NON;0; 0k-300k;Pas de revenus;PhD;Commercial;Van;yes;3;10.0;Highly Urban/ Urban;15/03/2022 03:25;complet;dev_premium;430,52
877277908;F;commercial export;Colas Texier SARL;NON;0; 0k-300k;Pas de revenus;PhD;Private;Minivan;no;0;13.0;Highly Urban/ Urban;30/03/2022 17:24;complet;dev_express;272,23
961642063;F;technicien réalisateur réalisatrice radio;Lévy;NON;0; 0k-300k;70k-100k;<High School;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;21/01/2022 20:42;complet;dev_express;263,8
64979459;M;secrétaire de rédaction;Carre Besnard S.A.;OUI;0; 0k-300k;-20k;z_High School;Commercial;z_SUV;no;2;1.0;Highly Urban/ Urban;18/01/2022 19:29;complet;dev_express;259,98
834563499;F;monteur-câbleur;Chrétien Besson S.A.R.L.;NON;0;Non connue;-20k;Bachelors;Commercial;Minivan;yes;1;17.0;Highly Urban/ Urban;19/04/2022 21:43;complet;dev_integral;286,67
580997822;M;mécanicien marine navigant;Robin SARL;NON;0; 0k-300k;20k-40k;z_High School;Commercial;Pickup;yes;0;7.0;z_Highly Rural/ Rural;18/05/2022 13:33;complet;dev_premium;372,34
65962225;M;veilleur stratégique;Faure S.A.R.L.;NON;0; 0k-300k;70k-100k;Masters;Private;Minivan;no;0;21.0;Highly Urban/ Urban;04/04/2022 15:50;complet;dev_express;268
181750125;M;mécanicien d'entretien d'avion;Ledoux Huet S.A.S.;OUI;0;300k-600k;Pas de revenus;Bachelors;Private;Minivan;yes;0;8.0;Highly Urban/ Urban;25/03/2022 07:11;complet;dev_integral;319,24
535310073;F;opérateur de fabrication de produits alimentaires;Benard SARL;OUI;0; 0k-300k;70k-100k;Bachelors;Commercial;Minivan;no;7;1.0;Highly Urban/ Urban;23/03/2022 12:28;complet;dev_integral;282,89
777827288;F;chargé de recherche et développement déchets;Dupuis Clerc et Fils;NON;0; 0k-300k;Pas de revenus;Masters;Commercial;Panel Truck;yes;0;11.0;Highly Urban/ Urban;25/03/2022 13:33;complet;dev_express;275,68
685041790;M;responsable de la collecte des déchets ménagers;Parent S.A.R.L.;NON;0; 0k-300k;Pas de revenus;PhD;Private;Minivan;yes;0;22.0;Highly Urban/ Urban;23/02/2022 20:23;complet;dev_integral;334,94
283273689;F;juriste en droit social;Descamps S.A.;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;z_SUV;no;4;10.0;Highly Urban/ Urban;08/04/2022 12:44;complet;dev_premium;517,07
542113653;M;ingénieur cloud computing;Torres;NON;0; 0k-300k;40k-70k;Masters;Private;Minivan;no;0;;Highly Urban/ Urban;25/02/2022 05:54;complet;dev_integral;336,76
521446300;F;administrateur de base de données;Hamel;NON;0; 0k-300k;20k-40k;<High School;Private;z_SUV;no;2;8.0;Highly Urban/ Urban;07/02/2022 00:44;complet;dev_integral;285,04
757021407;M;garde à cheval;Blanc SARL;OUI;1; 0k-300k;-20k;<High School;Commercial;Minivan;no;0;4.0;z_Highly Rural/ Rural;01/04/2022 01:13;complet;dev_integral;315,15
393735825;M;ingénieur frigoriste;Pichon Collet S.A.R.L.;NON;0;300k-600k;Pas de revenus;PhD;Private;Minivan;no;3;;Highly Urban/ Urban;25/05/2022 18:59;complet;dev_express;269,36
316450995;F;menuisier;Besnard S.A.;NON;0;Non connue;20k-40k;z_High School;Private;z_SUV;no;5;7.0;Highly Urban/ Urban;21/04/2022 16:29;complet;dev_express;261,39
943420759;F;opticien-lunetier;Albert;NON;0; 0k-300k;20k-40k;<High School;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;31/05/2022 05:19;complet;dev_premium;341,99
31898590;M;concepteur multimédia;Becker S.A.R.L.;NON;0; 0k-300k;Pas de revenus;z_High School;Commercial;Pickup;no;0;1.0;Highly Urban/ Urban;19/02/2022 08:11;complet;dev_express;271,28
335621030;F;enseignant de la conduite automobile et de la sécurité routière;Fabre Hamel S.A.;OUI;4; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;9;6.0;Highly Urban/ Urban;23/05/2022 14:29;complet;dev_integral;332,42
705048911;M;conseiller sportif sportive en salle de remise en forme;Antoine;OUI;0; 0k-300k;70k-100k;Bachelors;Commercial;Pickup;no;0;4.0;z_Highly Rural/ Rural;24/02/2022 11:57;complet;dev_integral;322,96
406648980;M;adjoint administratif administrative;Turpin Paul et Fils;OUI;0; 0k-300k;40k-70k;Bachelors;Private;Sports Car;no;0;;Highly Urban/ Urban;28/05/2022 16:47;complet;dev_express;277,92
593790135;F;psychologue;Bourdon Ferrand S.A.;NON;0; 0k-300k;20k-40k;Masters;Private;Minivan;no;0;9.0;Highly Urban/ Urban;18/05/2022 20:48;complet;dev_express;251,69
